sequence_name,precision,weight_rcp,step,input,float_avg,fixed_avg,abs_error
alternating,0,8,37,100,52.999672874,54.000000000,1.000327126
alternating,0,8,38,0,46.374713765,48.000000000,1.625286235
alternating,0,8,39,100,53.077874544,54.000000000,0.922125456
alternating,0,8,40,0,46.443140226,48.000000000,1.556859774
alternating,0,8,41,100,53.137747698,54.000000000,0.862252302
alternating,0,8,42,0,46.495529236,48.000000000,1.504470764
alternating,0,8,43,100,53.183588081,54.000000000,0.816411919
alternating,0,8,44,0,46.535639571,48.000000000,1.464360429
alternating,0,8,45,100,53.218684625,54.000000000,0.781315375
alternating,0,8,46,0,46.566349047,48.000000000,1.433650953
alternating,0,8,47,100,53.245555416,54.000000000,0.754444584
alternating,0,8,48,0,46.589860989,48.000000000,1.410139011
alternating,0,8,49,100,53.266128365,54.000000000,0.733871635
alternating,0,8,50,0,46.607862320,48.000000000,1.392137680
alternating,0,8,51,100,53.281879530,54.000000000,0.718120470
alternating,0,8,52,0,46.621644588,48.000000000,1.378355412
alternating,0,8,53,100,53.293939015,54.000000000,0.706060985
alternating,0,8,54,0,46.632196638,48.000000000,1.367803362
alternating,0,8,55,100,53.303172058,54.000000000,0.696827942
alternating,0,8,56,0,46.640275551,48.000000000,1.359724449
alternating,0,8,57,100,53.310241107,54.000000000,0.689758893
alternating,0,8,58,0,46.646460969,48.000000000,1.353539031
alternating,0,8,59,100,53.315653348,54.000000000,0.684346652
alternating,0,8,60,0,46.651196679,48.000000000,1.348803321
alternating,0,8,61,100,53.319797094,54.000000000,0.680202906
alternating,0,8,62,0,46.654822458,48.000000000,1.345177542
alternating,0,8,63,100,53.322969650,54.000000000,0.677030350
alternating,0,8,64,0,46.657598444,48.000000000,1.342401556
alternating,0,8,65,100,53.325398639,54.000000000,0.674601361
alternating,0,8,66,0,46.659723809,48.000000000,1.340276191
alternating,0,8,67,100,53.327258333,54.000000000,0.672741667
alternating,0,8,68,0,46.661351041,48.000000000,1.338648959
alternating,0,8,69,100,53.328682161,54.000000000,0.671317839
alternating,0,8,70,0,46.662596891,48.000000000,1.337403109
alternating,0,8,71,100,53.329772279,54.000000000,0.670227721
alternating,0,8,72,0,46.663550745,48.000000000,1.336449255
alternating,0,8,73,100,53.330606901,54.000000000,0.669393099
alternating,0,8,74,0,46.664281039,48.000000000,1.335718961
alternating,0,8,75,100,53.331245909,54.000000000,0.668754091
alternating,0,8,76,0,46.664840170,48.000000000,1.335159830
alternating,0,8,77,100,53.331735149,54.000000000,0.668264851
alternating,0,8,78,0,46.665268255,48.000000000,1.334731745
alternating,0,8,79,100,53.332109723,54.000000000,0.667890277
alternating,0,8,80,0,46.665596008,48.000000000,1.334403992
alternating,0,8,81,100,53.332396507,54.000000000,0.667603493
alternating,0,8,82,0,46.665846944,48.000000000,1.334153056
alternating,0,8,83,100,53.332616076,54.000000000,0.667383924
alternating,0,8,84,0,46.666039066,48.000000000,1.333960934
alternating,0,8,85,100,53.332784183,54.000000000,0.667215817
alternating,0,8,86,0,46.666186160,48.000000000,1.333813840
alternating,0,8,87,100,53.332912890,54.000000000,0.667087110
alternating,0,8,88,0,46.666298779,48.000000000,1.333701221
alternating,0,8,89,100,53.333011431,54.000000000,0.666988569
alternating,0,8,90,0,46.666385003,48.000000000,1.333614997
alternating,0,8,91,100,53.333086877,54.000000000,0.666913123
alternating,0,8,92,0,46.666451018,48.000000000,1.333548982
alternating,0,8,93,100,53.333144640,54.000000000,0.666855360
alternating,0,8,94,0,46.666501560,48.000000000,1.333498440
alternating,0,8,95,100,53.333188865,54.000000000,0.666811135
alternating,0,8,96,0,46.666540257,48.000000000,1.333459743
alternating,0,8,97,100,53.333222725,54.000000000,0.666777275
alternating,0,8,98,0,46.666569884,48.000000000,1.333430116
alternating,0,8,99,100,53.333248649,54.000000000,0.666751351
alternating,0,16,0,0,0.000000000,0.000000000,0.000000000
alternating,0,16,1,100,6.250000000,6.000000000,0.250000000
alternating,0,16,2,0,5.859375000,6.000000000,0.140625000
alternating,0,16,3,100,11.743164062,12.000000000,0.256835938
alternating,0,16,4,0,11.009216309,12.000000000,0.990783691
alternating,0,16,5,100,16.571140289,18.000000000,1.428859711
alternating,0,16,6,0,15.535444021,17.000000000,1.464555979
alternating,0,16,7,100,20.814478770,22.000000000,1.185521230
alternating,0,16,8,0,19.513573847,21.000000000,1.486426153
alternating,0,16,9,100,24.543975481,26.000000000,1.456024519
alternating,0,16,10,0,23.009977014,25.000000000,1.990022986
alternating,0,16,11,100,27.821853450,30.000000000,2.178146550
alternating,0,16,12,0,26.082987610,29.000000000,2.917012390
alternating,0,16,13,100,30.702800884,34.000000000,3.297199116
alternating,0,16,14,0,28.783875829,32.000000000,3.216124171
alternating,0,16,15,100,33.234883590,36.000000000,2.765116410
alternating,0,16,16,0,31.157703365,34.000000000,2.842296635
alternating,0,16,17,100,35.460346905,38.000000000,2.539653095
alternating,0,16,18,0,33.244075223,36.000000000,2.755924777
alternating,0,16,19,100,37.416320522,40.000000000,2.583679478
alternating,0,16,20,0,35.077800489,38.000000000,2.922199511
alternating,0,16,21,100,39.135437959,42.000000000,2.864562041
alternating,0,16,22,0,36.689473086,40.000000000,3.310526914
alternating,0,16,23,100,40.646381018,44.000000000,3.353618982
alternating,0,16,24,0,38.105982205,42.000000000,3.894017795
alternating,0,16,25,100,41.974358317,46.000000000,4.025641683
alternating,0,16,26,0,39.350960922,44.000000000,4.649039078
alternating,0,16,27,100,43.141525864,48.000000000,4.858474136
alternating,0,16,28,0,40.445180498,45.000000000,4.554819502
alternating,0,16,29,100,44.167356717,49.000000000,4.832643283
alternating,0,16,30,0,41.406896922,46.000000000,4.593103078
alternating,0,16,31,100,45.068965864,50.000000000,4.931034136
alternating,0,16,32,0,42.252155498,47.000000000,4.747844502
alternating,0,16,33,100,45.861395779,51.000000000,5.138604221
alternating,0,16,34,0,42.995058543,48.000000000,5.004941457
alternating,0,16,35,100,46.557867384,51.000000000,4.442132616
alternating,0,16,36,0,43.648000673,48.000000000,4.351999327
alternating,0,16,37,100,47.170000631,51.000000000,3.829999369
alternating,0,16,38,0,44.221875591,48.000000000,3.778124409
alternating,0,16,39,100,47.708008367,51.000000000,3.291991633
alternating,0,16,40,0,44.726257844,48.000000000,3.273742156
alternating,0,16,41,100,48.180866729,51.000000000,2.819133271
alternating,0,16,42,0,45.169562558,48.000000000,2.830437442
alternating,0,16,43,100,48.596464898,51.000000000,2.403535102
alternating,0,16,44,0,45.559185842,48.000000000,2.440814158
alternating,0,16,45,100,48.961736727,51.000000000,2.038263273
alternating,0,16,46,0,45.901628181,48.000000000,2.098371819
alternating,0,16,47,100,49.282776420,51.000000000,1.717223580
alternating,0,16,48,0,46.202602894,48.000000000,1.797397106
alternating,0,16,49,100,49.564940213,51.000000000,1.435059787
alternating,0,16,50,0,46.467131450,48.000000000,1.532868550
alternating,0,16,51,100,49.812935734,51.000000000,1.187064266
alternating,0,16,52,0,46.699627251,48.000000000,1.300372749
alternating,0,16,53,100,50.030900548,51.000000000,0.969099452
alternating,0,16,54,0,46.903969263,48.000000000,1.096030737
alternating,0,16,55,100,50.222471184,51.000000000,0.777528816
alternating,0,16,56,0,47.083566735,48.000000000,0.916433265
alternating,0,16,57,100,50.390843814,51.000000000,0.609156186
alternating,0,16,58,0,47.241416076,48.000000000,0.758583924
alternating,0,16,59,100,50.538827571,51.000000000,0.461172429
alternating,0,16,60,0,47.380150848,48.000000000,0.619849152
alternating,0,16,61,100,50.668891420,51.000000000,0.331108580
alternating,0,16,62,0,47.502085706,48.000000000,0.497914294
alternating,0,16,63,100,50.783205350,51.000000000,0.216794650
alternating,0,16,64,0,47.609255015,48.000000000,0.390744985
alternating,0,16,65,100,50.883676577,51.000000000,0.116323423
alternating,0,16,66,0,47.703446791,48.000000000,0.296553209
alternating,0,16,67,100,50.971981366,51.000000000,0.028018634
alternating,0,16,68,0,47.786232531,48.000000000,0.213767469
alternating,0,16,69,100,51.049592998,51.000000000,0.049592998
alternating,0,16,70,0,47.858993435,48.000000000,0.141006565
alternating,0,16,71,100,51.117806346,51.000000000,0.117806346
alternating,0,16,72,0,47.922943449,48.000000000,0.077056551
alternating,0,16,73,100,51.177759484,51.000000000,0.177759484
alternating,0,16,74,0,47.979149516,48.000000000,0.020850484
alternating,0,16,75,100,51.230452671,51.000000000,0.230452671
alternating,0,16,76,0,48.028549379,48.000000000,0.028549379
alternating,0,16,77,100,51.276765043,51.000000000,0.276765043
alternating,0,16,78,0,48.071967228,48.000000000,0.071967228
alternating,0,16,79,100,51.317469276,51.000000000,0.317469276
alternating,0,16,80,0,48.110127446,48.000000000,0.110127446
alternating,0,16,81,100,51.353244481,51.000000000,0.353244481
alternating,0,16,82,0,48.143666701,48.000000000,0.143666701
alternating,0,16,83,100,51.384687532,51.000000000,0.384687532
alternating,0,16,84,0,48.173144561,48.000000000,0.173144561
alternating,0,16,85,100,51.412323026,51.000000000,0.412323026
alternating,0,16,86,0,48.199052837,48.000000000,0.199052837
alternating,0,16,87,100,51.436612035,51.000000000,0.436612035
alternating,0,16,88,0,48.221823783,48.000000000,0.221823783
alternating,0,16,89,100,51.457959796,51.000000000,0.457959796
alternating,0,16,90,0,48.241837309,48.000000000,0.241837309
alternating,0,16,91,100,51.476722477,51.000000000,0.476722477
alternating,0,16,92,0,48.259427322,48.000000000,0.259427322
alternating,0,16,93,100,51.493213115,51.000000000,0.493213115
alternating,0,16,94,0,48.274887295,48.000000000,0.274887295
alternating,0,16,95,100,51.507706839,51.000000000,0.507706839
alternating,0,16,96,0,48.288475162,48.000000000,0.288475162
alternating,0,16,97,100,51.520445464,51.000000000,0.520445464
alternating,0,16,98,0,48.300417622,48.000000000,0.300417622
alternating,0,16,99,100,51.531641521,51.000000000,0.531641521
alternating,3,8,0,0,0.000000000,0.000000000,0.000000000
alternating,3,8,1,100,12.500000000,12.500000000,0.000000000
alternating,3,8,2,0,10.937500000,11.000000000,0.062500000
alternating,3,8,3,100,22.070312500,22.125000000,0.054687500
alternating,3,8,4,0,19.311523438,19.375000000,0.063476562
alternating,3,8,5,100,29.397583008,29.500000000,0.102416992
alternating,3,8,6,0,25.722885132,25.875000000,0.152114868
alternating,3,8,7,100,35.007524490,35.250000000,0.242475510
alternating,3,8,8,0,30.631583929,30.875000000,0.243416071
alternating,3,8,9,100,39.302635938,39.625000000,0.322364062
alternating,3,8,10,0,34.389806446,34.750000000,0.360193554
alternating,3,8,11,100,42.591080640,43.000000000,0.408919360
alternating,3,8,12,0,37.267195560,37.625000000,0.357804440
alternating,3,8,13,100,45.108796115,45.500000000,0.391203885
alternating,3,8,14,0,39.470196601,39.875000000,0.404803399
alternating,3,8,15,100,47.036422026,47.500000000,0.463577974
alternating,3,8,16,0,41.156869272,41.625000000,0.468130728
alternating,3,8,17,100,48.512260613,49.000000000,0.487739387
alternating,3,8,18,0,42.448228037,42.875000000,0.426771963
alternating,3,8,19,100,49.642199532,50.125000000,0.482800468
alternating,3,8,20,0,43.436924591,43.875000000,0.438075409
alternating,3,8,21,100,50.507309017,51.000000000,0.492690983
alternating,3,8,22,0,44.193895390,44.625000000,0.431104610
alternating,3,8,23,100,51.169658466,51.625000000,0.455341534
alternating,3,8,24,0,44.773451158,45.250000000,0.476548842
alternating,3,8,25,100,51.676769763,52.125000000,0.448230237
alternating,3,8,26,0,45.217173543,45.625000000,0.407826457
alternating,3,8,27,100,52.065026850,52.500000000,0.434973150
alternating,3,8,28,0,45.556898494,46.000000000,0.443101506
alternating,3,8,29,100,52.362286182,52.750000000,0.387713818
alternating,3,8,30,0,45.817000409,46.250000000,0.432999591
alternating,3,8,31,100,52.589875358,53.000000000,0.410124642
alternating,3,8,32,0,46.016140938,46.375000000,0.358859062
alternating,3,8,33,100,52.764123321,53.125000000,0.360876679
alternating,3,8,34,0,46.168607906,46.500000000,0.331392094
alternating,3,8,35,100,52.897531918,53.250000000,0.352468082
alternating,3,8,36,0,46.285340428,46.625000000,0.339659572
alternating,3,8,37,100,52.999672874,53.375000000,0.375327126
alternating,3,8,38,0,46.374713765,46.750000000,0.375286235
alternating,3,8,39,100,53.077874544,53.500000000,0.422125456
alternating,3,8,40,0,46.443140226,46.875000000,0.431859774
alternating,3,8,41,100,53.137747698,53.625000000,0.487252302
alternating,3,8,42,0,46.495529236,47.000000000,0.504470764
alternating,3,8,43,100,53.183588081,53.625000000,0.441411919
alternating,3,8,44,0,46.535639571,47.000000000,0.464360429
alternating,3,8,45,100,53.218684625,53.625000000,0.406315375
alternating,3,8,46,0,46.566349047,47.000000000,0.433650953
alternating,3,8,47,100,53.245555416,53.625000000,0.379444584
alternating,3,8,48,0,46.589860989,47.000000000,0.410139011
alternating,3,8,49,100,53.266128365,53.625000000,0.358871635
alternating,3,8,50,0,46.607862320,47.000000000,0.392137680
alternating,3,8,51,100,53.281879530,53.625000000,0.343120470
alternating,3,8,52,0,46.621644588,47.000000000,0.378355412
alternating,3,8,53,100,53.293939015,53.625000000,0.331060985
alternating,3,8,54,0,46.632196638,47.000000000,0.367803362
alternating,3,8,55,100,53.303172058,53.625000000,0.321827942
alternating,3,8,56,0,46.640275551,47.000000000,0.359724449
alternating,3,8,57,100,53.310241107,53.625000000,0.314758893
alternating,3,8,58,0,46.646460969,47.000000000,0.353539031
alternating,3,8,59,100,53.315653348,53.625000000,0.309346652
alternating,3,8,60,0,46.651196679,47.000000000,0.348803321
alternating,3,8,61,100,53.319797094,53.625000000,0.305202906
alternating,3,8,62,0,46.654822458,47.000000000,0.345177542
alternating,3,8,63,100,53.322969650,53.625000000,0.302030350
alternating,3,8,64,0,46.657598444,47.000000000,0.342401556
alternating,3,8,65,100,53.325398639,53.625000000,0.299601361
alternating,3,8,66,0,46.659723809,47.000000000,0.340276191
alternating,3,8,67,100,53.327258333,53.625000000,0.297741667
alternating,3,8,68,0,46.661351041,47.000000000,0.338648959
alternating,3,8,69,100,53.328682161,53.625000000,0.296317839
alternating,3,8,70,0,46.662596891,47.000000000,0.337403109
alternating,3,8,71,100,53.329772279,53.625000000,0.295227721
alternating,3,8,72,0,46.663550745,47.000000000,0.336449255
alternating,3,8,73,100,53.330606901,53.625000000,0.294393099
alternating,3,8,74,0,46.664281039,47.000000000,0.335718961
alternating,3,8,75,100,53.331245909,53.625000000,0.293754091
alternating,3,8,76,0,46.664840170,47.000000000,0.335159830
alternating,3,8,77,100,53.331735149,53.625000000,0.293264851
alternating,3,8,78,0,46.665268255,47.000000000,0.334731745
alternating,3,8,79,100,53.332109723,53.625000000,0.292890277
alternating,3,8,80,0,46.665596008,47.000000000,0.334403992
alternating,3,8,81,100,53.332396507,53.625000000,0.292603493
alternating,3,8,82,0,46.665846944,47.000000000,0.334153056
alternating,3,8,83,100,53.332616076,53.625000000,0.292383924
alternating,3,8,84,0,46.666039066,47.000000000,0.333960934
alternating,3,8,85,100,53.332784183,53.625000000,0.292215817
alternating,3,8,86,0,46.666186160,47.000000000,0.333813840
alternating,3,8,87,100,53.332912890,53.625000000,0.292087110
alternating,3,8,88,0,46.666298779,47.000000000,0.333701221
alternating,3,8,89,100,53.333011431,53.625000000,0.291988569
alternating,3,8,90,0,46.666385003,47.000000000,0.333614997
alternating,3,8,91,100,53.333086877,53.625000000,0.291913123
alternating,3,8,92,0,46.666451018,47.000000000,0.333548982
alternating,3,8,93,100,53.333144640,53.625000000,0.291855360
alternating,3,8,94,0,46.666501560,47.000000000,0.333498440
alternating,3,8,95,100,53.333188865,53.625000000,0.291811135
alternating,3,8,96,0,46.666540257,47.000000000,0.333459743
alternating,3,8,97,100,53.333222725,53.625000000,0.291777275
alternating,3,8,98,0,46.666569884,47.000000000,0.333430116
alternating,3,8,99,100,53.333248649,53.625000000,0.291751351
alternating,3,16,0,0,0.000000000,0.000000000,0.000000000
alternating,3,16,1,100,6.250000000,6.250000000,0.000000000
alternating,3,16,2,0,5.859375000,5.875000000,0.015625000
alternating,3,16,3,100,11.743164062,11.875000000,0.131835938
alternating,3,16,4,0,11.009216309,11.250000000,0.240783691
alternating,3,16,5,100,16.571140289,16.875000000,0.303859711
alternating,3,16,6,0,15.535444021,15.875000000,0.339555979
alternating,3,16,7,100,20.814478770,21.250000000,0.435521230
alternating,3,16,8,0,19.513573847,20.000000000,0.486426153
alternating,3,16,9,100,24.543975481,25.000000000,0.456024519
alternating,3,16,10,0,23.009977014,23.500000000,0.490022986
alternating,3,16,11,100,27.821853450,28.375000000,0.553146550
alternating,3,16,12,0,26.082987610,26.625000000,0.542012390
alternating,3,16,13,100,30.702800884,31.250000000,0.547199116
alternating,3,16,14,0,28.783875829,29.375000000,0.591124171
alternating,3,16,15,100,33.234883590,33.875000000,0.640116410
alternating,3,16,16,0,31.157703365,31.875000000,0.717296635
alternating,3,16,17,100,35.460346905,36.250000000,0.789653095
alternating,3,16,18,0,33.244075223,34.000000000,0.755924777
alternating,3,16,19,100,37.416320522,38.125000000,0.708679478
alternating,3,16,20,0,35.077800489,35.750000000,0.672199511
alternating,3,16,21,100,39.135437959,39.875000000,0.739562041
alternating,3,16,22,0,36.689473086,37.500000000,0.810526914
alternating,3,16,23,100,40.646381018,41.500000000,0.853618982
alternating,3,16,24,0,38.105982205,39.000000000,0.894017795
alternating,3,16,25,100,41.974358317,42.875000000,0.900641683
alternating,3,16,26,0,39.350960922,40.250000000,0.899039078
alternating,3,16,27,100,43.141525864,44.000000000,0.858474136
alternating,3,16,28,0,40.445180498,41.250000000,0.804819502
alternating,3,16,29,100,44.167356717,45.000000000,0.832643283
alternating,3,16,30,0,41.406896922,42.250000000,0.843103078
alternating,3,16,31,100,45.068965864,45.875000000,0.806034136
alternating,3,16,32,0,42.252155498,43.125000000,0.872844502
alternating,3,16,33,100,45.861395779,46.750000000,0.888604221
alternating,3,16,34,0,42.995058543,43.875000000,0.879941457
alternating,3,16,35,100,46.557867384,47.500000000,0.942132616
alternating,3,16,36,0,43.648000673,44.625000000,0.976999327
alternating,3,16,37,100,47.170000631,48.125000000,0.954999369
alternating,3,16,38,0,44.221875591,45.125000000,0.903124409
alternating,3,16,39,100,47.708008367,48.625000000,0.916991633
alternating,3,16,40,0,44.726257844,45.625000000,0.898742156
alternating,3,16,41,100,48.180866729,49.125000000,0.944133271
alternating,3,16,42,0,45.169562558,46.125000000,0.955437442
alternating,3,16,43,100,48.596464898,49.500000000,0.903535102
alternating,3,16,44,0,45.559185842,46.500000000,0.940814158
alternating,3,16,45,100,48.961736727,49.875000000,0.913263273
alternating,3,16,46,0,45.901628181,46.875000000,0.973371819
alternating,3,16,47,100,49.282776420,50.250000000,0.967223580
alternating,3,16,48,0,46.202602894,47.125000000,0.922397106
alternating,3,16,49,100,49.564940213,50.500000000,0.935059787
alternating,3,16,50,0,46.467131450,47.375000000,0.907868550
alternating,3,16,51,100,49.812935734,50.750000000,0.937064266
alternating,3,16,52,0,46.699627251,47.625000000,0.925372749
alternating,3,16,53,100,50.030900548,51.000000000,0.969099452
alternating,3,16,54,0,46.903969263,47.875000000,0.971030737
alternating,3,16,55,100,50.222471184,51.250000000,1.027528816
alternating,3,16,56,0,47.083566735,48.125000000,1.041433265
alternating,3,16,57,100,50.390843814,51.375000000,0.984156186
alternating,3,16,58,0,47.241416076,48.250000000,1.008583924
alternating,3,16,59,100,50.538827571,51.500000000,0.961172429
alternating,3,16,60,0,47.380150848,48.375000000,0.994849152
alternating,3,16,61,100,50.668891420,51.625000000,0.956108580
alternating,3,16,62,0,47.502085706,48.500000000,0.997914294
alternating,3,16,63,100,50.783205350,51.750000000,0.966794650
alternating,3,16,64,0,47.609255015,48.625000000,1.015744985
alternating,3,16,65,100,50.883676577,51.875000000,0.991323423
alternating,3,16,66,0,47.703446791,48.750000000,1.046553209
alternating,3,16,67,100,50.971981366,52.000000000,1.028018634
alternating,3,16,68,0,47.786232531,48.750000000,0.963767469
alternating,3,16,69,100,51.049592998,52.000000000,0.950407002
alternating,3,16,70,0,47.858993435,48.750000000,0.891006565
alternating,3,16,71,100,51.117806346,52.000000000,0.882193654
alternating,3,16,72,0,47.922943449,48.750000000,0.827056551
alternating,3,16,73,100,51.177759484,52.000000000,0.822240516
alternating,3,16,74,0,47.979149516,48.750000000,0.770850484
alternating,3,16,75,100,51.230452671,52.000000000,0.769547329
alternating,3,16,76,0,48.028549379,48.750000000,0.721450621
alternating,3,16,77,100,51.276765043,52.000000000,0.723234957
alternating,3,16,78,0,48.071967228,48.750000000,0.678032772
alternating,3,16,79,100,51.317469276,52.000000000,0.682530724
alternating,3,16,80,0,48.110127446,48.750000000,0.639872554
alternating,3,16,81,100,51.353244481,52.000000000,0.646755519
alternating,3,16,82,0,48.143666701,48.750000000,0.606333299
alternating,3,16,83,100,51.384687532,52.000000000,0.615312468
alternating,3,16,84,0,48.173144561,48.750000000,0.576855439
alternating,3,16,85,100,51.412323026,52.000000000,0.587676974
alternating,3,16,86,0,48.199052837,48.750000000,0.550947163
alternating,3,16,87,100,51.436612035,52.000000000,0.563387965
alternating,3,16,88,0,48.221823783,48.750000000,0.528176217
alternating,3,16,89,100,51.457959796,52.000000000,0.542040204
alternating,3,16,90,0,48.241837309,48.750000000,0.508162691
alternating,3,16,91,100,51.476722477,52.000000000,0.523277523
alternating,3,16,92,0,48.259427322,48.750000000,0.490572678
alternating,3,16,93,100,51.493213115,52.000000000,0.506786885
alternating,3,16,94,0,48.274887295,48.750000000,0.475112705
alternating,3,16,95,100,51.507706839,52.000000000,0.492293161
alternating,3,16,96,0,48.288475162,48.750000000,0.461524838
alternating,3,16,97,100,51.520445464,52.000000000,0.479554536
alternating,3,16,98,0,48.300417622,48.750000000,0.449582378
alternating,3,16,99,100,51.531641521,52.000000000,0.468358479
alternating,8,8,0,0,0.000000000,0.000000000,0.000000000
alternating,8,8,1,100,12.500000000,12.500000000,0.000000000
alternating,8,8,2,0,10.937500000,10.937500000,0.000000000
alternating,8,8,3,100,22.070312500,22.070312500,0.000000000
alternating,8,8,4,0,19.311523438,19.312500000,0.000976562
alternating,8,8,5,100,29.397583008,29.398437500,0.000854492
alternating,8,8,6,0,25.722885132,25.726562500,0.003677368
alternating,8,8,7,100,35.007524490,35.011718750,0.004194260
alternating,8,8,8,0,30.631583929,30.636718750,0.005134821
alternating,8,8,9,100,39.302635938,39.308593750,0.005957812
alternating,8,8,10,0,34.389806446,34.398437500,0.008631054
alternating,8,8,11,100,42.591080640,42.601562500,0.010481860
alternating,8,8,12,0,37.267195560,37.277343750,0.010148190
alternating,8,8,13,100,45.108796115,45.121093750,0.012297635
alternating,8,8,14,0,39.470196601,39.484375000,0.014178399
alternating,8,8,15,100,47.036422026,47.050781250,0.014359224
alternating,8,8,16,0,41.156869272,41.171875000,0.015005728
alternating,8,8,17,100,48.512260613,48.527343750,0.015083137
alternating,8,8,18,0,42.448228037,42.464843750,0.016615713
alternating,8,8,19,100,49.642199532,49.660156250,0.017956718
alternating,8,8,20,0,43.436924591,43.453125000,0.016200409
alternating,8,8,21,100,50.507309017,50.523437500,0.016128483
alternating,8,8,22,0,44.193895390,44.210937500,0.017042110
alternating,8,8,23,100,51.169658466,51.187500000,0.017841534
alternating,8,8,24,0,44.773451158,44.789062500,0.015611342
alternating,8,8,25,100,51.676769763,51.691406250,0.014636487
alternating,8,8,26,0,45.217173543,45.230468750,0.013295207
alternating,8,8,27,100,52.065026850,52.078125000,0.013098150
alternating,8,8,28,0,45.556898494,45.570312500,0.013414006
alternating,8,8,29,100,52.362286182,52.375000000,0.012713818
alternating,8,8,30,0,45.817000409,45.828125000,0.011124591
alternating,8,8,31,100,52.589875358,52.601562500,0.011687142
alternating,8,8,32,0,46.016140938,46.027343750,0.011202812
alternating,8,8,33,100,52.764123321,52.777343750,0.013220429
alternating,8,8,34,0,46.168607906,46.183593750,0.014985844
alternating,8,8,35,100,52.897531918,52.914062500,0.016530582
alternating,8,8,36,0,46.285340428,46.300781250,0.015440822
alternating,8,8,37,100,52.999672874,53.015625000,0.015952126
alternating,8,8,38,0,46.374713765,46.390625000,0.015911235
alternating,8,8,39,100,53.077874544,53.093750000,0.015875456
alternating,8,8,40,0,46.443140226,46.457031250,0.013891024
alternating,8,8,41,100,53.137747698,53.152343750,0.014596052
alternating,8,8,42,0,46.495529236,46.511718750,0.016189514
alternating,8,8,43,100,53.183588081,53.199218750,0.015630669
alternating,8,8,44,0,46.535639571,46.550781250,0.015141679
alternating,8,8,45,100,53.218684625,53.234375000,0.015690375
alternating,8,8,46,0,46.566349047,46.582031250,0.015682203
alternating,8,8,47,100,53.245555416,53.261718750,0.016163334
alternating,8,8,48,0,46.589860989,46.605468750,0.015607761
alternating,8,8,49,100,53.266128365,53.281250000,0.015121635
alternating,8,8,50,0,46.607862320,46.621093750,0.013231430
alternating,8,8,51,100,53.281879530,53.296875000,0.014995470
alternating,8,8,52,0,46.621644588,46.636718750,0.015074162
alternating,8,8,53,100,53.293939015,53.308593750,0.014654735
alternating,8,8,54,0,46.632196638,46.648437500,0.016240862
alternating,8,8,55,100,53.303172058,53.320312500,0.017140442
alternating,8,8,56,0,46.640275551,46.656250000,0.015974449
alternating,8,8,57,100,53.310241107,53.324218750,0.013977643
alternating,8,8,58,0,46.646460969,46.660156250,0.013695281
alternating,8,8,59,100,53.315653348,53.328125000,0.012471652
alternating,8,8,60,0,46.651196679,46.664062500,0.012865821
alternating,8,8,61,100,53.319797094,53.332031250,0.012234156
alternating,8,8,62,0,46.654822458,46.667968750,0.013146292
alternating,8,8,63,100,53.322969650,53.335937500,0.012967850
alternating,8,8,64,0,46.657598444,46.671875000,0.014276556
alternating,8,8,65,100,53.325398639,53.339843750,0.014445111
alternating,8,8,66,0,46.659723809,46.675781250,0.016057441
alternating,8,8,67,100,53.327258333,53.343750000,0.016491667
alternating,8,8,68,0,46.661351041,46.675781250,0.014430209
alternating,8,8,69,100,53.328682161,53.343750000,0.015067839
alternating,8,8,70,0,46.662596891,46.675781250,0.013184359
alternating,8,8,71,100,53.329772279,53.343750000,0.013977721
alternating,8,8,72,0,46.663550745,46.675781250,0.012230505
alternating,8,8,73,100,53.330606901,53.343750000,0.013143099
alternating,8,8,74,0,46.664281039,46.675781250,0.011500211
alternating,8,8,75,100,53.331245909,53.343750000,0.012504091
alternating,8,8,76,0,46.664840170,46.675781250,0.010941080
alternating,8,8,77,100,53.331735149,53.343750000,0.012014851
alternating,8,8,78,0,46.665268255,46.675781250,0.010512995
alternating,8,8,79,100,53.332109723,53.343750000,0.011640277
alternating,8,8,80,0,46.665596008,46.675781250,0.010185242
alternating,8,8,81,100,53.332396507,53.343750000,0.011353493
alternating,8,8,82,0,46.665846944,46.675781250,0.009934306
alternating,8,8,83,100,53.332616076,53.343750000,0.011133924
alternating,8,8,84,0,46.666039066,46.675781250,0.009742184
alternating,8,8,85,100,53.332784183,53.343750000,0.010965817
alternating,8,8,86,0,46.666186160,46.675781250,0.009595090
alternating,8,8,87,100,53.332912890,53.343750000,0.010837110
alternating,8,8,88,0,46.666298779,46.675781250,0.009482471
alternating,8,8,89,100,53.333011431,53.343750000,0.010738569
alternating,8,8,90,0,46.666385003,46.675781250,0.009396247
alternating,8,8,91,100,53.333086877,53.343750000,0.010663123
alternating,8,8,92,0,46.666451018,46.675781250,0.009330232
alternating,8,8,93,100,53.333144640,53.343750000,0.010605360
alternating,8,8,94,0,46.666501560,46.675781250,0.009279690
alternating,8,8,95,100,53.333188865,53.343750000,0.010561135
alternating,8,8,96,0,46.666540257,46.675781250,0.009240993
alternating,8,8,97,100,53.333222725,53.343750000,0.010527275
alternating,8,8,98,0,46.666569884,46.675781250,0.009211366
alternating,8,8,99,100,53.333248649,53.343750000,0.010501351
alternating,8,16,0,0,0.000000000,0.000000000,0.000000000
alternating,8,16,1,100,6.250000000,6.250000000,0.000000000
